Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalFinishedSF,HighQualFinishedSF,TotalBaths,OverallQual * TotalBaths,OverallQual * TotalSF,TotalBaths * TotalSF,OverallQual + OverallCond,BsmtQual + BsmtCond,GarageQual + GarageCond,ExterQual + ExterCond,Heating + HeatingQC,SaleType + SaleCondition,Neighborhood + Condition1 + Condition2,Neighborhood + BldgType
1197,60,RL,58.0,14054,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,879,879,GasA,Ex,Y,SBrkr,879,984,0,1863,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2006.0,Fin,3,660,TA,TA,Y,100,17,0,0,0,0,None,None,None,0,11,2006,New,Partial,219210,2742,1863,2742,2.5,17.5,19194,6855.0,7+5,Gd+TA,TA+TA,Gd+TA,GasA+Ex,New+Partial,Gilbert+Norm+Norm,Gilbert+1Fam
1198,75,RM,65.0,8850,Pave,None,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,815,815,GasA,Ex,Y,SBrkr,815,875,0,1690,0,0,1,0,3,1,TA,7,Typ,1,Gd,Detchd,1916.0,Unf,1,225,TA,TA,Y,0,0,330,0,0,0,None,None,None,0,7,2006,ConLw,Normal,144000,2505,1690,2505,1.0,7.0,17535,2505.0,7+6,TA+TA,TA+TA,TA+TA,GasA+Ex,ConLw+Normal,OldTown+Norm+Norm,OldTown+1Fam
1199,20,RL,70.0,9100,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1212,1212,GasA,Ex,Y,SBrkr,1212,0,0,1212,0,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2001.0,RFn,2,573,TA,TA,Y,356,0,0,0,0,0,None,None,None,0,6,2009,WD,Normal,178000,2424,1212,2424,2.0,14.0,16968,4848.0,7+5,Gd+TA,TA+TA,Gd+TA,GasA+Ex,WD+Normal,CollgCr+Norm+Norm,CollgCr+1Fam
1200,20,RL,75.0,11235,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,5,1963,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,51.0,TA,TA,CBlock,TA,TA,No,Rec,547,Unf,0,504,1051,GasA,Gd,Y,SBrkr,1382,0,0,1382,0,0,1,1,3,1,TA,6,Typ,1,Po,Attchd,1974.0,Unf,2,459,TA,TA,Y,0,82,0,0,0,0,None,None,None,0,10,2006,WD,Normal,148000,2433,1929,2433,1.5,6.0,9732,3649.5,4+5,TA+TA,TA+TA,TA+TA,GasA+Gd,WD+Normal,Sawyer+Norm+Norm,Sawyer+1Fam
1201,20,RL,71.0,9353,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,864,864,GasA,Gd,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,None,Attchd,1972.0,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,None,None,Shed,0,7,2006,Oth,Abnorml,116050,1728,864,1728,1.0,4.0,6912,1728.0,4+5,TA+TA,TA+TA,TA+TA,GasA+Gd,Oth+Abnorml,NAmes+Norm+Norm,NAmes+1Fam
1202,60,RL,80.0,10400,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,866,866,GasA,Ex,Y,SBrkr,866,913,0,1779,0,0,2,1,3,1,Gd,6,Typ,0,None,Attchd,1998.0,RFn,2,546,TA,TA,Y,198,36,0,0,0,0,None,None,None,0,3,2009,WD,Normal,197900,2645,1779,2645,2.5,17.5,18515,6612.5,7+5,Gd+TA,TA+TA,TA+TA,GasA+Ex,WD+Normal,CollgCr+Norm+Norm,CollgCr+1Fam
1203,50,RM,50.0,6000,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1925,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,884,884,GasA,Ex,Y,SBrkr,884,464,0,1348,1,0,1,0,3,1,TA,5,Typ,1,Fa,Detchd,1960.0,Unf,1,216,TA,TA,N,0,0,208,0,0,0,None,None,None,0,5,2009,WD,Normal,117000,2232,1348,2232,2.0,10.0,11160,4464.0,5+8,TA+TA,TA+TA,TA+TA,GasA+Ex,WD+Normal,BrkSide+Norm+Norm,BrkSide+1Fam
1204,20,RL,75.0,9750,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1630,1630,GasA,Ex,Y,SBrkr,1630,0,0,1630,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2000.0,Unf,2,451,TA,TA,Y,74,234,0,0,0,0,None,None,None,0,10,2009,WD,Normal,213000,3260,1630,3260,2.0,14.0,22820,6520.0,7+5,Gd+TA,TA+TA,Gd+TA,GasA+Ex,WD+Normal,CollgCr+Norm+Norm,CollgCr+1Fam
1205,20,RL,78.0,10140,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,788,Unf,0,268,1056,GasA,Ex,Y,SBrkr,1074,0,0,1074,1,0,1,1,3,1,TA,6,Typ,0,None,Attchd,1975.0,RFn,2,495,TA,TA,Y,0,88,0,0,0,0,None,MnPrv,None,0,7,2006,WD,Normal,153500,2130,1862,2130,2.5,12.5,10650,5325.0,5+6,Gd+TA,TA+TA,TA+TA,GasA+Ex,WD+Normal,NWAmes+Norm+Norm,NWAmes+1Fam
1206,20,RL,90.0,14684,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,234.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,485,BLQ,177,1496,2158,GasA,Gd,Y,SBrkr,2196,0,0,2196,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1990.0,RFn,3,701,TA,TA,Y,84,70,0,0,0,0,None,None,None,0,6,2009,WD,Normal,271900,4354,2858,4354,2.0,14.0,30478,8708.0,7+7,Gd+TA,TA+TA,Gd+TA,GasA+Gd,WD+Normal,SawyerW+Norm+Norm,SawyerW+1Fam
1207,20,RH,66.5,8900,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,4,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,1056,Unf,0,0,1056,GasA,TA,Y,SBrkr,1056,0,0,1056,1,0,1,0,2,1,TA,5,Typ,0,None,Detchd,1966.0,Unf,1,384,TA,TA,Y,0,42,0,0,0,0,None,MnPrv,None,0,11,2006,WD,Normal,107000,2112,2112,2112,2.0,8.0,8448,4224.0,4+4,TA+TA,TA+TA,TA+TA,GasA+TA,WD+Normal,SawyerW+Norm+Norm,SawyerW+1Fam
1208,20,RL,70.0,9135,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,340,Unf,0,1342,1682,GasA,Ex,Y,SBrkr,1700,0,0,1700,1,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2003.0,RFn,2,544,TA,TA,Y,192,23,0,0,0,0,None,None,None,0,5,2006,WD,Normal,200000,3382,2040,3382,3.0,18.0,20292,10146.0,6+5,Gd+TA,TA+TA,Gd+TA,GasA+Ex,WD+Normal,CollgCr+Norm+Norm,CollgCr+1Fam
1209,20,RL,70.0,7763,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1962,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,504,BLQ,108,319,931,GasA,TA,Y,SBrkr,1283,0,0,1283,1,0,1,0,3,1,TA,6,Typ,0,None,Detchd,1980.0,Unf,2,506,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,10,2008,WD,Normal,140000,2214,1895,2214,2.0,10.0,11070,4428.0,5+7,TA+TA,TA+TA,TA+Gd,GasA+TA,WD+Normal,NAmes+Norm+Norm,NAmes+1Fam
1210,20,RL,85.0,10182,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRNn,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,420.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1220,Unf,0,440,1660,GasA,Ex,Y,SBrkr,1660,0,0,1660,1,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2006.0,RFn,2,500,TA,TA,Y,322,50,0,0,0,0,None,None,None,0,5,2006,New,Partial,290000,3320,2880,3320,3.0,24.0,26560,9960.0,8+5,Ex+TA,TA+TA,Gd+TA,GasA+Ex,New+Partial,Somerst+RRNn+Norm,Somerst+1Fam
1211,60,RL,70.0,11218,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1055,1055,GasA,Ex,Y,SBrkr,1055,790,0,1845,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1992.0,RFn,2,462,TA,TA,Y,635,104,0,0,0,0,None,GdPrv,Shed,400,5,2010,WD,Normal,189000,2900,1845,2900,2.5,15.0,17400,7250.0,6+5,Gd+TA,TA+TA,Gd+TA,GasA+Ex,WD+Normal,SawyerW+Norm+Norm,SawyerW+1Fam
1212,50,RL,152.0,12134,Pave,None,IR1,Bnk,AllPub,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,1988,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,Wood,Gd,TA,Av,GLQ,427,Unf,0,132,559,GasA,Gd,Y,SBrkr,1080,672,0,1752,0,0,2,0,4,1,TA,8,Typ,0,None,Basment,1988.0,RFn,2,492,TA,TA,Y,325,12,0,0,0,0,None,None,None,0,6,2010,WD,Normal,164000,2311,2179,2311,2.0,16.0,18488,4622.0,8+7,Gd+TA,TA+TA,Gd+TA,GasA+Gd,WD+Normal,Gilbert+Norm+Norm,Gilbert+1Fam
1213,30,RL,50.0,9340,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,344,Unf,0,328,672,GasA,TA,Y,SBrkr,672,0,0,672,1,0,1,0,2,1,TA,4,Typ,0,None,Attchd,1941.0,Unf,1,234,TA,TA,N,0,113,0,0,0,0,None,None,None,0,8,2009,WD,Normal,113000,1344,1016,1344,2.0,8.0,5376,2688.0,4+6,TA+TA,TA+TA,TA+TA,GasA+TA,WD+Normal,Edwards+Norm+Norm,Edwards+1Fam
1214,80,RL,71.0,10246,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,4,9,1965,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Gd,Av,GLQ,648,Unf,0,0,648,GasA,Ex,Y,SBrkr,960,0,0,960,1,1,0,0,0,1,TA,3,Typ,0,None,Attchd,1965.0,Unf,1,364,TA,TA,Y,88,0,0,0,0,0,None,None,None,0,5,2006,WD,Normal,145000,1608,1608,1608,1.5,6.0,6432,2412.0,4+9,TA+Gd,TA+TA,TA+Gd,GasA+Ex,WD+Normal,Sawyer+Norm+Norm,Sawyer+1Fam
1215,85,RL,69.0,10205,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,784,Unf,0,141,925,GasA,TA,Y,SBrkr,999,0,0,999,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,1962.0,Unf,1,300,TA,TA,Y,150,72,0,0,0,0,None,None,None,0,5,2006,WD,Normal,134500,1924,1783,1924,2.0,10.0,9620,3848.0,5+5,TA+TA,TA+TA,TA+TA,GasA+TA,WD+Normal,NAmes+Norm+Norm,NAmes+1Fam
1216,20,RL,99.0,7094,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,180,LwQ,374,340,894,GasA,TA,Y,SBrkr,894,0,0,894,0,0,1,0,3,1,TA,5,Typ,0,None,Detchd,1966.0,RFn,1,384,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,5,2007,WD,Normal,125000,1788,1448,1788,1.0,5.0,8940,1788.0,5+5,TA+TA,TA+TA,TA+TA,GasA+TA,WD+Normal,Sawyer+Norm+Norm,Sawyer+1Fam
1217,90,RM,68.0,8930,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978,1978,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Slab,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,1318,584,0,1902,0,0,2,0,4,2,TA,8,Typ,0,None,Attchd,1978.0,Unf,2,539,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,4,2010,WD,Normal,112000,1902,1902,1902,2.0,12.0,11412,3804.0,6+5,None+None,TA+TA,TA+TA,GasA+TA,WD+Normal,Sawyer+RRAe+Norm,Sawyer+Duplex
1218,20,FV,72.0,8640,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,72.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,936,Unf,0,364,1300,GasA,Ex,Y,SBrkr,1314,0,0,1314,1,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2009.0,RFn,2,552,TA,TA,Y,135,112,0,0,0,0,None,None,None,0,9,2009,New,Partial,229456,2614,2250,2614,3.0,24.0,20912,7842.0,8+5,Gd+TA,TA+TA,Gd+TA,GasA+Ex,New+Partial,Somerst+Norm+Norm,Somerst+1Fam
1219,50,RM,52.0,6240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,5,1947,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,Slab,None,None,None,None,0,None,0,0,0,GasA,Gd,N,SBrkr,672,240,0,912,0,0,1,0,2,1,TA,3,Typ,0,None,None,0.0,None,0,0,None,None,N,0,0,0,0,0,0,None,None,None,0,7,2006,WD,Normal,80500,912,912,912,1.0,4.0,3648,912.0,4+5,None+None,None+None,TA+TA,GasA+Gd,WD+Normal,BrkSide+Norm+Norm,BrkSide+1Fam
1220,160,RM,21.0,1680,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,CemntBd,CmentBd,BrkFace,236.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,672,672,GasA,TA,Y,SBrkr,672,546,0,1218,0,0,1,1,3,1,TA,7,Typ,0,None,None,0.0,None,0,0,None,None,N,201,0,0,0,0,0,None,None,None,0,4,2006,WD,Abnorml,91500,1890,1218,1890,1.5,9.0,11340,2835.0,6+5,TA+TA,None+None,TA+TA,GasA+TA,WD+Abnorml,BrDale+Norm+Norm,BrDale+Twnhs
1221,20,RL,66.0,7800,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,312,LwQ,600,0,912,GasA,TA,Y,SBrkr,912,0,0,912,0,0,1,0,2,1,TA,5,Typ,0,None,Attchd,1964.0,Unf,1,288,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,11,2006,WD,Abnorml,115000,1824,1824,1824,1.0,5.0,9120,1824.0,5+5,TA+TA,TA+TA,TA+TA,GasA+TA,WD+Abnorml,NAmes+Norm+Norm,NAmes+1Fam
1222,20,RL,55.0,8250,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,250,LwQ,492,210,952,GasA,Ex,Y,SBrkr,1211,0,0,1211,0,0,1,0,3,1,TA,5,Typ,1,TA,Attchd,1968.0,Unf,1,322,TA,TA,Y,0,63,0,0,0,0,None,None,None,0,8,2008,WD,Normal,134000,2163,1953,2163,1.0,5.0,10815,2163.0,5+5,TA+TA,TA+TA,TA+TA,GasA+Ex,WD+Normal,Sawyer+Feedr+Norm,Sawyer+1Fam
1223,50,RL,78.0,10496,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,320.0,TA,TA,CBlock,TA,TA,Mn,Rec,196,Unf,0,844,1040,GasA,Ex,Y,SBrkr,1168,678,0,1846,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1949.0,Unf,1,315,TA,TA,Y,0,0,0,0,0,0,None,GdWo,None,0,1,2007,WD,Normal,143000,2886,2042,2886,2.0,12.0,17316,5772.0,6+6,TA+TA,TA+TA,TA+TA,GasA+Ex,WD+Normal,NAmes+Artery+Norm,NAmes+1Fam
1224,20,RL,89.0,10680,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44.0,TA,TA,CBlock,TA,Fa,No,LwQ,756,Unf,0,1380,2136,GasA,TA,N,FuseA,2136,0,0,2136,0,0,2,0,4,1,TA,7,Mod,0,None,Detchd,1951.0,Unf,2,528,TA,TA,Y,0,30,0,0,0,0,None,MnPrv,None,0,10,2006,WD,Normal,137900,4272,2892,4272,2.0,10.0,21360,8544.0,5+3,TA+Fa,TA+TA,TA+TA,GasA+TA,WD+Normal,NAmes+Norm+Norm,NAmes+1Fam
1225,60,RL,60.0,15384,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,724,Unf,0,64,788,GasA,Ex,Y,SBrkr,788,702,0,1490,1,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2004.0,Fin,2,388,TA,TA,Y,100,75,0,0,0,0,None,None,None,0,2,2008,WD,Normal,184000,2278,2214,2278,3.5,24.5,15946,7973.0,7+5,Gd+TA,TA+TA,Gd+TA,GasA+Ex,WD+Normal,Gilbert+RRAn+Norm,Gilbert+1Fam
1226,80,RL,65.0,10482,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,63.0,TA,Gd,CBlock,TA,TA,Av,GLQ,507,Unf,0,81,588,GasA,Ex,Y,SBrkr,1138,0,0,1138,0,1,1,0,3,1,TA,6,Typ,0,None,Attchd,1958.0,RFn,1,264,TA,TA,Y,224,0,0,0,0,0,None,MnWw,None,0,6,2007,WD,Normal,145000,1726,1645,1726,1.5,9.0,10356,2589.0,6+8,TA+TA,TA+TA,TA+Gd,GasA+Ex,WD+Normal,NAmes+Norm+Norm,NAmes+1Fam
1227,60,RL,86.0,14598,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Feedr,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,74.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,894,894,GasA,Ex,Y,SBrkr,894,1039,0,1933,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2007.0,Fin,3,668,TA,TA,Y,100,18,0,0,0,0,None,None,None,0,1,2008,WD,Normal,214000,2827,1933,2827,2.5,15.0,16962,7067.5,6+5,Gd+TA,TA+TA,Gd+TA,GasA+Ex,WD+Normal,Somerst+Feedr+Norm,Somerst+1Fam
1228,20,RL,72.0,8872,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1965,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.0,TA,TA,CBlock,TA,TA,No,ALQ,595,Unf,0,317,912,GasA,Ex,Y,SBrkr,912,0,0,912,1,0,1,0,2,1,Gd,5,Typ,0,None,Detchd,1992.0,Unf,2,576,TA,TA,Y,0,240,0,0,0,0,None,None,None,0,12,2008,WD,Normal,147000,1824,1507,1824,2.0,10.0,9120,3648.0,5+8,TA+TA,TA+TA,TA+TA,GasA+Ex,WD+Normal,NAmes+Norm+Norm,NAmes+1Fam
1229,120,RL,65.0,8769,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,766.0,Ex,TA,PConc,Ex,TA,No,GLQ,1540,Unf,0,162,1702,GasA,Ex,Y,SBrkr,1702,0,0,1702,1,0,1,1,1,1,Ex,7,Typ,1,Gd,Attchd,2008.0,Fin,3,1052,TA,TA,Y,0,72,0,0,224,0,None,None,None,0,10,2008,New,Partial,367294,3404,3242,3404,2.5,22.5,30636,8510.0,9+5,Ex+TA,TA+TA,Ex+TA,GasA+Ex,New+Partial,NridgHt+Norm+Norm,NridgHt+TwnhsE
1230,80,RL,70.0,7910,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1960,1960,Hip,CompShg,BrkFace,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,666,Unf,0,409,1075,GasA,Gd,Y,SBrkr,1507,0,0,1507,0,0,2,0,4,1,TA,7,Maj1,0,None,Basment,1960.0,Unf,1,404,TA,TA,Y,0,0,0,0,0,0,None,GdWo,None,0,8,2008,WD,Normal,127000,2582,2173,2582,2.0,10.0,12910,5164.0,5+5,TA+TA,TA+TA,TA+TA,GasA+Gd,WD+Normal,NAmes+Norm+Norm,NAmes+1Fam
1231,90,RL,71.0,18890,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,RRAe,Duplex,1.5Fin,5,5,1977,1977,Shed,CompShg,Plywood,Plywood,None,1.0,TA,TA,CBlock,Gd,TA,No,GLQ,498,Rec,211,652,1361,GasA,Ex,Y,SBrkr,1361,1259,0,2620,0,0,2,2,4,2,TA,12,Typ,1,TA,BuiltIn,1977.0,RFn,2,600,TA,TA,N,155,24,145,0,0,0,None,None,Gar2,8300,8,2007,WD,Normal,190000,3981,3329,3981,3.0,15.0,19905,11943.0,5+5,Gd+TA,TA+TA,TA+TA,GasA+Ex,WD+Normal,Sawyer+Feedr+RRAe,Sawyer+Duplex
1232,90,RL,70.0,7728,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,5,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,ALQ,803,Unf,0,303,1106,GasA,TA,Y,SBrkr,1190,0,0,1190,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,1962.0,Unf,2,540,TA,TA,Y,0,18,0,0,0,0,None,GdWo,None,0,5,2006,WD,Normal,132500,2296,1993,2296,2.0,10.0,11480,4592.0,5+6,TA+TA,TA+TA,TA+TA,GasA+TA,WD+Normal,NAmes+Norm+Norm,NAmes+Duplex
1233,90,RL,70.0,9842,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,1224,0,0,1224,0,0,2,0,2,2,TA,6,Typ,0,None,CarPort,1962.0,Unf,2,462,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,3,2007,WD,Normal,101800,1224,1224,1224,2.0,8.0,4896,2448.0,4+5,None+None,TA+TA,TA+TA,GasA+TA,WD+Normal,NAmes+Norm+Norm,NAmes+Duplex
1234,20,RL,73.0,12160,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,Plywood,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,1000,Unf,0,188,1188,GasA,Fa,Y,SBrkr,1188,0,0,1188,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,1959.0,RFn,2,531,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,5,2010,COD,Abnorml,142000,2376,2188,2376,2.0,10.0,11880,4752.0,5+5,TA+TA,TA+TA,TA+TA,GasA+Fa,COD+Abnorml,NAmes+Norm+Norm,NAmes+1Fam
