"MSZoning","Neighborhood","HouseStyle","OverallQual","YearBuilt","ExterQual","Foundation","BsmtQual","X1stFlrSF","X2ndFlrSF","GrLivArea","FullBath","TotRmsAbvGrd","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","SaleType","SaleCondition","SalePrice"
"RL","CollgCr","2Story","8",2002,"Gd","PConc","Gd",1284,885,2169,2,7,"RFn",2,647,"TA","TA","Y","WD","Normal",228500
"RL","Crawfor","1.5Fin","6",1928,"TA","BrkTil","TA",1172,741,1913,1,9,"Unf",2,342,"Fa","Fa","Y","WD","Normal",177000
"RL","CollgCr","2Story","7",2006,"Gd","PConc","Gd",728,728,1456,2,8,"Fin",2,440,"TA","TA","Y","New","Partial",155835
"RM","OldTown","1Story","4",1920,"TA","PConc","TA",960,0,960,1,5,"Unf",1,308,"TA","TA","Y","WD","Normal",108500
"RL","NWAmes","1Story","7",1968,"TA","CBlock","TA",2156,0,2156,2,9,"RFn",2,508,"Gd","TA","Y","WD","Normal",262500
"RL","Timber","1Story","8",2006,"Gd","PConc","Ex",1776,0,1776,2,7,"Fin",3,712,"TA","TA","Y","New","Partial",283463
"RL","SawyerW","1Story","7",1998,"Gd","PConc","Gd",1494,0,1494,2,5,"RFn",2,514,"TA","TA","Y","WD","Normal",215000
"RM","OldTown","2Story","8",1872,"TA","BrkTil","TA",938,1215,2358,2,8,"None",0,0,"None","None","Y","WD","Normal",122000
"RL","NAmes","2Story","5",1969,"TA","CBlock","TA",1338,1296,2634,2,12,"Unf",4,968,"TA","TA","Y","WD","Normal",2e+05
"RL","NAmes","2Story","6",1962,"TA","CBlock","TA",858,858,1716,1,8,"Fin",2,490,"TA","TA","Y","WD","Normal",171000
"RM","BrkSide","1.5Fin","6",1937,"Gd","BrkTil","TA",786,390,1176,1,4,"Unf",2,624,"TA","TA","None","WD","Normal",134900
"RL","NoRidge","1.5Fin","8",1995,"Gd","PConc","Gd",2053,1185,3238,2,9,"Fin",3,666,"TA","TA","Y","WD","Normal",410000
"RL","CollgCr","2Story","7",2000,"Gd","PConc","Gd",992,873,1865,2,7,"RFn",3,839,"TA","TA","Y","WD","Normal",235000
"RL","NWAmes","SLvl","7",1968,"TA","CBlock","TA",1222,698,1920,3,8,"RFn",2,487,"TA","TA","Y","WD","Normal",170000
"RL","NAmes","1Story","5",1966,"TA","CBlock","TA",892,0,892,1,5,"RFn",1,264,"TA","TA","Y","WD","Normal",110000
"RL","NAmes","1Story","5",1971,"TA","CBlock","TA",1078,0,1078,1,6,"Fin",2,500,"TA","TA","Y","WD","Normal",149900
"FV","Somerst","2Story","6",2000,"Gd","PConc","Gd",769,804,1573,2,5,"Unf",2,440,"TA","TA","Y","WD","Normal",177500
"RL","NridgHt","1Story","9",2004,"Gd","PConc","Ex",1980,0,1980,2,8,"Fin",3,770,"TA","TA","Y","WD","Normal",315000
"RL","SWISU","2Story","5",1921,"TA","BrkTil","TA",990,1611,2601,3,8,"RFn",2,621,"TA","TA","Y","WD","Normal",189000
"RL","StoneBr","1Story","7",2005,"Gd","PConc","Ex",1530,0,1530,2,7,"Fin",2,430,"TA","TA","Y","WD","Normal",260000
"RL","NAmes","1.5Fin","4",1920,"TA","BrkTil","TA",1281,457,1738,2,7,"Unf",1,368,"TA","TA","Y","WD","Normal",104900
"RL","Gilbert","2Story","6",2006,"TA","PConc","Gd",616,796,1412,2,6,"Fin",2,432,"TA","TA","Y","New","Partial",156932
"FV","Somerst","2Story","7",2005,"Gd","PConc","Gd",520,600,1200,2,4,"RFn",2,480,"TA","TA","Y","WD","Abnorml",144152
"FV","Somerst","2Story","7",2000,"Gd","PConc","Gd",814,860,1674,2,7,"RFn",2,663,"TA","TA","Y","WD","Normal",216000
"RL","CollgCr","2Story","7",1999,"Gd","PConc","Gd",882,908,1790,2,7,"RFn",2,588,"TA","TA","Y","WD","Abnorml",193000
"RM","MeadowV","2Story","5",1977,"TA","PConc","TA",925,550,1475,2,6,"RFn",1,336,"TA","TA","Y","WD","Normal",127000
"RM","CollgCr","1Story","6",2003,"Gd","PConc","Gd",848,0,848,1,4,"Fin",2,420,"TA","TA","Y","WD","Normal",144000
"RL","CollgCr","1Story","8",2003,"Gd","PConc","Gd",1668,0,1668,2,8,"Fin",2,502,"TA","TA","Y","WD","Normal",232000
"RL","OldTown","1.5Fin","4",1920,"Fa","PConc","TA",840,534,1374,1,6,"Fin",1,338,"TA","TA","Y","WD","Normal",105000
"RL","NAmes","SLvl","6",1955,"TA","CBlock","TA",1661,0,1661,1,8,"RFn",1,377,"TA","TA","Y","WD","Normal",165500
"RL","CollgCr","2Story","7",1998,"TA","PConc","Gd",1108,989,2097,2,8,"RFn",2,583,"TA","TA","Y","WD","Normal",274300
"RL","NoRidge","1Story","10",2001,"Ex","PConc","Ex",2633,0,2633,2,8,"RFn",3,804,"TA","TA","Y","WD","Normal",466500
"FV","Somerst","2Story","7",2005,"Gd","PConc","Gd",1026,932,1958,2,9,"Fin",3,936,"TA","TA","Y","WD","Normal",250000
"RL","Timber","1Story","8",2007,"Gd","PConc","Gd",1571,0,1571,2,7,"Fin",3,722,"TA","TA","Y","New","Partial",239000
"RL","SWISU","1Story","6",1930,"TA","BrkTil","Gd",790,0,790,1,4,"Unf",1,160,"Fa","TA","Y","WD","Normal",91000
"RL","Edwards","1.5Fin","5",1941,"TA","CBlock","TA",984,620,1604,2,6,"Unf",2,660,"TA","TA","Y","WD","Normal",117000
"RM","BrDale","2Story","6",1973,"TA","CBlock","TA",483,504,987,1,5,"Unf",1,264,"TA","TA","Y","WD","Normal",83000
"RL","Timber","SLvl","5",2006,"TA","PConc","Gd",754,640,1394,2,7,"Fin",2,400,"TA","TA","Y","WD","Normal",167500
"RL","Edwards","1Story","3",1914,"TA","BrkTil","TA",864,0,864,1,5,"Unf",1,200,"TA","Fa","Y","WD","Normal",58500
"RL","NAmes","1Story","6",1970,"TA","CBlock","TA",2117,0,2117,2,7,"Fin",2,550,"TA","TA","Y","WD","Normal",237500
"RM","OldTown","2Story","7",1920,"TA","BrkTil","Fa",998,764,1762,1,8,"Unf",2,576,"TA","TA","None","WD","Normal",157000
"RL","Sawyer","1Story","5",1918,"TA","BrkTil","TA",1416,0,1416,2,7,"Unf",2,576,"TA","TA","None","WD","Normal",112000
"RL","Edwards","1.5Fin","6",1939,"TA","BrkTil","TA",698,560,1258,1,6,"Unf",1,280,"TA","TA","P","WD","Normal",105000
"RM","IDOTRR","1.5Fin","4",1922,"TA","BrkTil","TA",796,358,1154,1,7,"Unf",1,240,"TA","TA","None","WD","Normal",125500
"RL","NWAmes","2Story","7",1978,"TA","CBlock","Gd",1392,1392,2784,3,12,"RFn",2,564,"TA","TA","Y","WD","Normal",250000
"RM","OldTown","1.5Fin","6",1916,"TA","BrkTil","TA",1664,862,2526,2,10,"Unf",1,216,"TA","TA","Y","CWD","Family",136000
"RL","Gilbert","1Story","9",2006,"Ex","PConc","Ex",1746,0,1746,2,7,"Fin",3,758,"TA","TA","Y","WD","Normal",377500
"RM","BrkSide","1.5Fin","6",1941,"TA","BrkTil","TA",869,349,1218,1,6,"Unf",2,440,"TA","TA","Y","WD","Normal",131000
"RL","CollgCr","1Story","7",2000,"Gd","PConc","Gd",1525,0,1525,2,6,"RFn",2,541,"TA","TA","Y","WD","Normal",235000
"RL","NAmes","1Story","5",1967,"TA","CBlock","TA",1584,0,1584,2,8,"Unf",3,792,"TA","TA","Y","WD","Normal",124000
"RL","NAmes","SFoyer","5",1967,"TA","CBlock","TA",900,0,900,1,6,"RFn",1,288,"TA","TA","Y","WD","Normal",123000
"RM","OldTown","1.5Fin","6",1905,"TA","BrkTil","Fa",1221,691,1912,2,7,"Unf",2,672,"Gd","TA","Y","WD","Normal",163000
"RL","Blmngtn","1Story","7",2006,"Gd","PConc","Gd",1500,0,1500,2,6,"Fin",3,648,"TA","TA","Y","New","Partial",246578
"RL","Timber","2Story","8",2005,"Gd","PConc","Gd",1133,1349,2482,2,9,"Fin",3,642,"TA","TA","Y","WD","Normal",281213
"RL","Timber","1Story","5",1948,"TA","CBlock","TA",1687,0,1687,1,7,"Unf",2,572,"TA","TA","None","WD","Normal",160000
"RM","BrkSide","2Story","5",1920,"TA","BrkTil","TA",939,574,1513,1,8,"Unf",1,180,"Fa","Fa","None","WD","Normal",137500
"RL","NAmes","1.5Fin","5",1950,"TA","CBlock","TA",1136,768,1904,1,7,"Unf",1,240,"TA","TA","Y","WD","Normal",138000
"RL","SWISU","1.5Fin","6",1925,"TA","BrkTil","TA",1160,448,1608,2,7,"Unf",1,216,"Fa","TA","Y","WD","Normal",137450
"RM","BrkSide","1.5Fin","6",1929,"TA","BrkTil","TA",950,208,1158,1,5,"RFn",1,208,"TA","TA","Y","WD","Normal",120000
"RL","Gilbert","2Story","6",2004,"TA","PConc","TA",864,729,1593,2,8,"Fin",2,398,"TA","TA","Y","WD","Normal",193000
"RL","CollgCr","1Story","7",2006,"Gd","PConc","Gd",1294,0,1294,2,6,"RFn",2,662,"TA","TA","Y","New","Partial",193879
"RL","Somerst","1Story","8",2007,"Gd","PConc","Gd",1464,0,1464,2,6,"Unf",3,754,"TA","TA","Y","WD","Normal",282922
"RL","OldTown","1.5Fin","3",1915,"TA","PConc","TA",694,520,1214,1,6,"Unf",3,936,"TA","TA","Y","WD","Family",105000
"RM","Crawfor","1Story","8",2004,"Gd","PConc","Ex",1646,0,1646,2,5,"Fin",2,482,"TA","TA","Y","WD","Normal",275000
"RL","CollgCr","SFoyer","5",1972,"TA","CBlock","Gd",768,0,768,1,5,"Unf",2,396,"TA","TA","Y","WD","Normal",133000
"RL","Mitchel","1Story","5",1985,"TA","CBlock","TA",833,0,833,1,5,"None",0,0,"None","None","Y","WD","Normal",112000
"RM","OldTown","2Story","4",1910,"TA","CBlock","Fa",741,622,1363,1,6,"Unf",2,528,"TA","TA","Y","WD","Normal",125500
"RL","NWAmes","2Story","7",1986,"TA","CBlock","Gd",1236,857,2093,2,7,"Fin",2,542,"TA","TA","Y","WD","Normal",215000
"RL","CollgCr","2Story","7",2001,"Gd","PConc","Gd",944,896,1840,2,6,"RFn",2,622,"TA","TA","Y","WD","Normal",230000
"RL","NAmes","1.5Fin","6",1950,"TA","CBlock","TA",1112,556,1668,1,6,"Unf",1,271,"TA","TA","Y","WD","Normal",140000
"RL","NAmes","1Story","4",1949,"TA","Slab","None",1040,0,1040,2,6,"Unf",2,420,"TA","TA","Y","WD","Normal",90000
"RL","SawyerW","1Story","8",2005,"Gd","PConc","Gd",1844,0,1844,2,7,"Fin",2,620,"TA","TA","Y","COD","Abnorml",257000
"RL","BrkSide","1.5Fin","6",1923,"TA","BrkTil","TA",1053,795,1848,1,8,"Unf",2,370,"TA","TA","None","WD","Normal",207000
"RL","Blmngtn","1Story","7",2007,"Gd","PConc","Gd",1569,0,1569,2,7,"RFn",3,660,"TA","TA","Y","WD","Normal",175900
"RM","OldTown","2Story","4",1885,"TA","PConc","TA",1246,1044,2290,2,11,"Unf",2,560,"TA","TA","None","WD","Normal",122500
"RL","NoRidge","2Story","8",1998,"Gd","PConc","Gd",1310,1140,2450,2,7,"Fin",3,1069,"TA","TA","Y","WD","Normal",340000
"RL","NAmes","1Story","5",1963,"TA","CBlock","TA",1144,0,1144,1,6,"Unf",1,336,"TA","TA","Y","COD","Normal",124000
"RL","Crawfor","1Story","6",1969,"Gd","CBlock","TA",1844,0,1844,2,7,"RFn",2,540,"TA","TA","Y","WD","Normal",223000
"RL","NWAmes","2Story","6",1968,"TA","CBlock","TA",708,708,1416,2,7,"RFn",2,776,"TA","TA","Y","WD","Normal",179900
"RL","NPkVill","1Story","6",1977,"TA","CBlock","Gd",1069,0,1069,2,4,"RFn",2,440,"TA","TA","Y","WD","Normal",127500
"RM","CollgCr","1Story","6",2003,"Gd","PConc","Gd",848,0,848,1,3,"Fin",2,420,"TA","TA","Y","WD","Normal",136500
"RL","Edwards","SLvl","6",1966,"Gd","CBlock","Gd",1575,626,2201,2,8,"Unf",2,432,"Gd","Gd","Y","WD","Alloca",274970
"RL","NAmes","1Story","5",1958,"TA","CBlock","TA",1344,0,1344,1,6,"Unf",1,484,"TA","TA","Y","WD","Normal",144000
"RL","NAmes","1Story","6",1959,"Gd","CBlock","TA",1252,0,1252,1,7,"Unf",2,528,"TA","TA","Y","WD","Normal",142000
"RL","NoRidge","2Story","7",1994,"Gd","PConc","Gd",1223,904,2127,2,5,"RFn",2,525,"TA","TA","Y","WD","Normal",271000
"RL","NAmes","1.5Fin","5",1945,"TA","CBlock","TA",1048,510,1558,1,6,"Unf",1,288,"TA","TA","Y","WD","Normal",140000
"RM","OldTown","1Story","5",1940,"TA","CBlock","TA",804,0,804,1,4,"Unf",1,240,"TA","TA","Y","WD","Abnorml",119000
"RL","NWAmes","1Story","6",1981,"Gd","CBlock","Gd",1440,0,1440,2,7,"Fin",2,467,"TA","TA","Y","WD","Normal",182900
"RL","Gilbert","2Story","5",2005,"Gd","PConc","Gd",734,1104,1838,2,7,"Fin",2,372,"TA","TA","Y","WD","Normal",192140
"RL","NPkVill","1Story","6",1976,"TA","CBlock","Gd",958,0,958,2,5,"RFn",2,440,"TA","TA","Y","WD","Normal",143750
"RL","OldTown","1Story","4",1927,"TA","BrkTil","TA",968,0,968,2,5,"Unf",1,216,"Fa","Fa","Y","WD","Normal",64500
"RL","Gilbert","2Story","6",2000,"TA","PConc","Gd",962,830,1792,2,8,"Fin",2,451,"TA","TA","Y","WD","Normal",186500
"RL","Mitchel","1Story","5",1977,"TA","CBlock","TA",1126,0,1126,2,5,"RFn",2,484,"TA","TA","P","WD","Normal",160000
"RL","NAmes","1Story","6",1962,"Gd","CBlock","TA",1537,0,1537,1,7,"RFn",2,462,"TA","TA","Y","COD","Abnorml",174000
"RL","NAmes","1Story","4",1971,"TA","PConc","TA",864,0,864,1,5,"Unf",2,528,"TA","TA","Y","WD","Normal",120500
"RL","NridgHt","1Story","8",2008,"Ex","PConc","Ex",1932,0,1932,2,7,"Fin",3,774,"TA","TA","Y","New","Partial",394617
"RM","OldTown","1Story","6",1957,"TA","CBlock","TA",1236,0,1236,1,6,"Unf",2,923,"TA","TA","Y","WD","Normal",149700
"RL","NWAmes","SLvl","7",1979,"TA","CBlock","TA",1040,685,1725,2,6,"RFn",2,550,"TA","TA","Y","WD","Normal",197000
"RL","Crawfor","2.5Fin","6",1922,"TA","BrkTil","Ex",1423,748,2555,2,11,"Fin",2,672,"TA","TA","Y","WD","Normal",191000
"RM","CollgCr","1Story","6",2004,"Gd","PConc","Gd",848,0,848,1,3,"RFn",2,420,"TA","TA","Y","WD","Normal",149300
"FV","Somerst","2Story","10",2008,"Ex","PConc","Ex",1026,981,2007,2,10,"Fin",3,812,"TA","TA","Y","WD","Normal",310000
"RL","BrkSide","1.5Unf","6",1916,"TA","BrkTil","TA",952,0,952,1,4,"Unf",1,192,"Fa","Po","P","WD","Normal",121000
"RL","CollgCr","1Story","7",2004,"Gd","PConc","Gd",1422,0,1422,2,7,"RFn",2,626,"TA","TA","Y","WD","Normal",179600
"RL","Sawyer","SFoyer","6",1966,"TA","CBlock","TA",913,0,913,1,6,"Unf",1,240,"TA","TA","Y","WD","Normal",129000
"RL","Mitchel","1Story","5",1962,"TA","CBlock","TA",1188,0,1188,1,6,"Unf",1,312,"TA","TA","P","WD","Normal",157900
"RL","CollgCr","2Story","8",1995,"Gd","PConc","Gd",1220,870,2090,2,8,"RFn",2,556,"TA","TA","Y","WD","Normal",240000
"RL","Edwards","2Story","4",1910,"TA","CBlock","Fa",796,550,1346,1,6,"Unf",1,384,"Fa","TA","Y","WD","Normal",112000
"RM","MeadowV","SFoyer","5",1970,"TA","CBlock","Gd",630,0,630,1,3,"None",0,0,"None","None","Y","WD","Abnorml",92000
"RL","NAmes","2Story","5",1974,"TA","CBlock","Gd",896,896,1792,2,8,"None",0,0,"None","None","Y","WD","Normal",136000
"RL","Somerst","1Story","8",2008,"Gd","PConc","Gd",1578,0,1578,2,7,"Fin",3,840,"TA","TA","Y","New","Partial",287090
"RM","Edwards","SLvl","5",2005,"TA","PConc","Gd",1072,0,1072,1,5,"Fin",2,525,"TA","TA","Y","WD","Normal",145000
"RL","Mitchel","1Story","5",2006,"TA","PConc","Gd",1140,0,1140,1,6,"None",0,0,"None","None","Y","WD","Abnorml",84500
"FV","Somerst","1Story","7",2004,"Gd","PConc","Gd",1221,0,1221,2,6,"RFn",2,400,"TA","TA","Y","WD","Normal",185000
"RL","Gilbert","2Story","6",1999,"TA","PConc","Gd",953,694,1647,2,7,"RFn",2,460,"TA","TA","Y","WD","Normal",175000
"RL","NWAmes","1Story","6",1978,"TA","CBlock","Gd",2073,0,2073,2,7,"Unf",2,500,"TA","TA","Y","WD","Normal",210000
"RL","Crawfor","2Story","7",1941,"Ex","Stone","TA",1188,1152,2340,2,9,"RFn",1,252,"TA","TA","Y","WD","Normal",266500
"RL","NAmes","1Story","5",1950,"TA","CBlock","TA",1078,0,1078,1,5,"Unf",1,240,"TA","TA","Y","WD","Normal",142125
"RL","Edwards","1Story","5",1965,"Gd","CBlock","TA",1256,0,1256,1,6,"Fin",1,276,"TA","TA","Y","WD","Normal",147500
